B,repeat,stream_index,k,start_minus_fire,end_minus_fire,t_iter_observed,injection_ttft
16,0,1,24,0.01649479696061462,0.03146645799279213,0.014971661032177508,0.9464416130213067
16,0,1,25,0.03146645799279213,0.11800062097609043,0.0865341629832983,0.9464416130213067
16,0,1,26,0.11800062097609043,0.21898040198720992,0.10097978101111948,0.9464416130213067
16,0,1,27,0.21898040198720992,0.32309127098415047,0.10411086899694055,0.9464416130213067
16,0,1,28,0.32309127098415047,0.4341230579884723,0.11103178700432181,0.9464416130213067
16,0,1,29,0.4341230579884723,0.5496930030640215,0.11556994507554919,0.9464416130213067
16,0,1,30,0.5496930030640215,0.6725245660636574,0.12283156299963593,0.9464416130213067
16,0,1,31,0.6725245660636574,0.8190052760764956,0.14648071001283824,0.9464416130213067
16,0,1,32,0.8190052760764956,0.9440340009750798,0.1250287248985842,0.9464416130213067
16,0,1,33,0.9440340009750798,0.9478745380183682,0.00384053704328835,0.9464416130213067
16,0,2,30,-0.008082479937002063,0.004523077979683876,0.012605557916685939,0.9464416130213067
16,0,2,31,0.004523077979683876,0.016303183045238256,0.01178010506555438,0.9464416130213067
16,0,2,32,0.016303183045238256,0.03129474900197238,0.01499156595673412,0.9464416130213067
16,0,2,33,0.03129474900197238,0.11781744402833283,0.08652269502636045,0.9464416130213067
16,0,2,34,0.11781744402833283,0.2188668519956991,0.10104940796736628,0.9464416130213067
16,0,2,35,0.2188668519956991,0.3229779159883037,0.10411106399260461,0.9464416130213067
16,0,2,36,0.3229779159883037,0.4340197000419721,0.11104178405366838,0.9464416130213067
16,0,2,37,0.4340197000419721,0.549588410067372,0.11556871002539992,0.9464416130213067
16,0,2,38,0.549588410067372,0.6723822259809822,0.12279381591361016,0.9464416130213067
16,0,2,39,0.6723822259809822,0.8188825900433585,0.14650036406237632,0.9464416130213067
16,0,2,40,0.8188825900433585,0.9439114519627765,0.12502886191941798,0.9464416130213067
16,0,2,41,0.9439114519627765,0.9477516390616074,0.0038401870988309383,0.9464416130213067
16,0,3,28,-0.007713417988270521,0.005011294037103653,0.012724712025374174,0.9464416130213067
16,0,3,29,0.005011294037103653,0.016788625973276794,0.011777331936173141,0.9464416130213067
16,0,3,30,0.016788625973276794,0.03172318101860583,0.014934555045329034,0.9464416130213067
16,0,3,31,0.03172318101860583,0.11825823702383786,0.08653505600523204,0.9464416130213067
16,0,3,32,0.11825823702383786,0.21931277599651366,0.1010545389726758,0.9464416130213067
16,0,3,33,0.21931277599651366,0.32342760905157775,0.10411483305506408,0.9464416130213067
